gbifId,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,numObservations,scientificName,iucnCategory,genus,family,order,genusKey,familyKey,orderKey,ebirdId,commonName,discoveryYear,discoverer,commonName_ca,commonName_zh,commonName_zh-TW,commonName_hr,commonName_cs,commonName_da,commonName_nl,commonName_en,commonName_et,commonName_fi,commonName_fr,commonName_de,commonName_hu,commonName_it,commonName_ja,commonName_lt,commonName_no,commonName_pl,commonName_pt,commonName_ru,commonName_sr,commonName_sk,commonName_es,commonName_sv,commonName_tr,commonName_uk,commonName_af,commonName_ar,commonName_be,commonName_bg,commonName_el,commonName_he,commonName_is,commonName_id,commonName_ko,commonName_lv,commonName_mk,commonName_ml,commonName_se,commonName_fa,commonName_th
2481890,37682,28626,27109,15324,6737,3900,5122,9480,16881,25790,28193,38782,5,5,5,1,4,5,10,34,163,276,375,491,539,414,314,305,328,317,165,69,25,9,4,3,243626,Phalacrocorax carbo,LC,Phalacrocorax,Phalacrocoracidae,Suliformes,2481854.0,5268.0,7192775.0,grecor,Great Cormorant,1758,Linnaeus,corb marí gros,普通鸬鹚,普通鸕鷀,veliki vranac,kormorán velký,Skarv,Aalscholver,Great Cormorant,kormoran e. karbas,merimetso,Grand Cormoran,Kormoran,kárókatona,Cormorano,カワウ,didysis kormoranas,storskarv,kormoran (zwyczajny),corvo-marinho-comum,Большой баклан,Veliki vranac,kormorán veľký,Cormorán grande,storskarv,Karabatak,баклан великий,,غاق كبير,Вялiкi баклан,Голям корморан,(Ευρωπαϊκός) Κορμοράνος,קורמורן גדול,Dílaskarfur,Pecuk-padi besar,민물가마우지,jūras krauklis,голем корморан,വലിയ നീർക്കാക്ക,Skárfa,باکلان بزرگ,นกกาน้ำใหญ่
8104397,16068,15320,21593,29588,29063,20705,16939,15830,15055,20418,16713,18410,5,2,3,2,1,3,8,64,138,191,208,227,199,193,148,155,162,137,84,68,44,6,4,4,235702,Linaria cannabina,NE,Linaria,Fringillidae,Passeriformes,8741507.0,5242.0,729.0,eurlin1,Eurasian Linnet,1758,Linnaeus,passerell comú,赤胸朱顶雀,朱胸朱頂雀,juričica,konopka obecná,Tornirisk,Kneu,Common Linnet,kanepilind,hemppo,Linotte mélodieuse,Bluthänfling,kenderike,Fanello,ムネアカヒワ,eurazinis čivylis,tornirisk,makolągwa (zwyczajna),pintarroxo-de-bico-escuro,Коноплянка,Konopljarka,stehlík konôpka,Pardillo común,hämpling,Ketenkuşu,коноплянка,,حسون تفاحي,Канаплянка,Обикновено конопарче,Φανέτο,תפוחית מצויה,Hörfinka,,,kaņepītis,конопјарче,,Ruoivil,سهره سینه ‌سرخ,
2489214,1970,7032,18017,37918,41941,31957,30944,34740,23249,5176,570,441,4,2,3,2,7,2,12,59,124,175,182,166,165,116,80,62,66,92,115,101,81,30,5,5,233955,Delichon urbicum,LC,Delichon,Hirundinidae,Passeriformes,2489213.0,5248.0,729.0,cohmar1,Common House-Martin,1758,Linnaeus,oreneta cuablanca comuna,西方毛脚燕,白腹毛腳燕〔西方毛腳燕〕,piljak,jiřička obecná,Bysvale,Huiszwaluw,Common House Martin,räästapääsuke,räystäspääsky,Hirondelle de fenêtre,Mehlschwalbe,molnárfecske,Balestruccio,ニシイワツバメ,paprastoji langinė kregždė,taksvale,oknówka (zwyczajna),andorinha-dos-beirais,Воронок,Gradska lasta,belorítka obyčajná,Avión común occidental,hussvala,Ev Kırlangıcı,ластівка міська,Huisswael,سنونو أبيض البطن,Гарадская ластаўка,Градска лястовица,Σπιτοχελίδονο,טסית בתים,Bæjasvala,,흰턱제비,mājas čurkste,градска ластовичка,വെള്ളക്കറുപ്പൻ കത്രിക,Beškkos,چلچله دمگاه‌ سفید,นกนางแอ่นมาตินพันธุ์ไซบีเรีย
2490669,16790,16848,21344,28876,30246,18686,13752,14163,19126,20172,15421,16809,5,3,5,2,4,4,13,32,101,138,152,156,170,163,95,97,117,97,75,56,37,21,2,7,232233,Galerida cristata,NE,Galerida,Alaudidae,Passeriformes,2490666.0,7211.0,729.0,crelar1,Crested Lark,1758,Linnaeus,cogullada vulgar,凤头百灵,鳳頭百靈,kukmasta ševa,chocholouš obecný,Toplærke,Kuifleeuwerik,Crested Lark,tuttlõoke,töyhtökiuru,Cochevis huppé,Haubenlerche,búbospacsirta,Cappellaccia,カンムリヒバリ,paprastasis kuoduotasis vieversys,topplerke,dzierlatka (zwyczajna),cotovia-de-poupa,Хохлатый жаворонок,Ćubasta ševa,pipíška chochlatá,Cogujada común,tofslärka,Tepeli Toygar,посмітюха звичайна,,,Жаўрук-смяцюх,Качулата чучулига,Κατσουλιέρης,עפרוני מצויץ/מגרב,Topplævirki,,뿔종다리,cekulainais cīrulis,цуцулеста чучулига,,Vuoktaleivvoš,,
2493012,15770,17310,22870,29834,26558,12783,6797,13447,22183,22633,17406,17957,1,0,1,0,4,1,2,10,54,42,56,45,42,24,26,10,15,24,11,7,8,4,3,1,225548,Cettia cetti,LC,Cettia,Cettiidae,Passeriformes,2492997.0,6100900.0,729.0,cetwar1,Cetti's Warbler,1820,Temminck,rossinyol bord comú,宽尾树莺,寬尾樹鶯,svilorepa,cetie jižní,Cettisanger,Cetti's Zanger,Cetti's Warbler,kalda-rädilind,silkkikerttunen,Bouscarle de Cetti,Seidensänger,berki poszáta,Usignolo di fiume,ヨーロッパウグイス,plačiauodegė četija,cettisanger,wierzbówka (zwyczajna),rouxinol-bravo-ocidental,Соловьиная широкохвостка,Svilorepi cvrčić,cetia západná,Cetia ruiseñor,cettisångare,Kamışbülbülü,широкохвістка середземноморська,,هازجة سيتي,,Свилено шаварче,Ψευταηδόνι,צטיה חלודית,Blæsöngvari,,,cetija,свиларче,,Silkevizar,سسک دم‌ پهن,
2481912,18964,20764,26743,34275,32888,19925,14690,12209,10096,8154,10081,16003,12,11,12,15,11,18,33,91,245,453,613,737,654,635,500,350,451,493,508,239,151,55,14,10,224792,Ciconia ciconia,NE,Ciconia,Ciconiidae,Ciconiiformes,2481908.0,9289.0,839.0,whisto1,White Stork,1758,Linnaeus,cigonya blanca,白鹳,白鸛,bijela roda,čáp bílý,Hvid Stork,Ooievaar,White Stork,valge-toonekurg,kattohaikara,Cigogne blanche,Weißstorch,fehér gólya,Cicogna bianca,シュバシコウ,baltasis gandras,stork,bocian biały,cegonha-branca,Белый аист,Bela roda,bocian biely,Cigüeña blanca,vit stork,Leylek,лелека білий,Witooievaar,لقلق ابيض,Белы бусел,Бял щъркел,Λευκός Πελαργός,חסידה לבנה,Hvítstorkur,,,baltais stārķis,штрк,വെൺ‍ബകം,Stohpoháigir,لک ‌لک سفید,นกกระสาขาว
2492822,11186,12181,18949,33134,32578,18290,13956,16337,19160,17289,13831,13656,1,3,4,8,3,6,13,55,102,136,146,142,146,76,78,88,77,66,51,28,9,3,4,3,220547,Cisticola juncidis,NE,Cisticola,Cisticolidae,Passeriformes,2492786.0,9293.0,729.0,zitcis1,Zitting Cisticola,1810,Rafinesque,trist,棕扇尾莺,棕扇尾鶯,šivalica,cistovník rákosníkový,Cistussanger,Graszanger,Zitting Cisticola,rohulind,heinäkerttu,Cisticole des joncs,Zistensänger,szuharbújó,Beccamoschino,セッカ,skėstauodegė cistikola,cistussanger,chwastówka (zwyczajna),fuinha-dos-juncos,Веерохвостая цистикола,Šivačica,cistovník ryšavý,Cistícola buitrón,grässångare,Yelpazekuyruk,таміка віялохвоста,Landeryklopkloppie,هازجة مروحية الذنب,,Пъстроопашато шаварче,Κιστικόλη,תפר,Hálmsöngvari,Cici padi,개개비사촌,zāļu platastīte,,പോതപ്പൊട്ടൻ,Suoidnevizar,سسک دم‌ چتری,นกยอดข้าวหางแพนลาย
6065824,27683,21444,18150,11163,8183,5950,12058,16833,21477,20605,21268,29282,8,5,5,3,8,8,25,81,155,285,399,382,420,337,273,263,335,284,183,77,55,16,3,9,214096,Chroicocephalus ridibundus,NE,Chroicocephalus,Laridae,Charadriiformes,4848452.0,9316.0,7192402.0,bkhgul,Black-headed Gull,1766,Linnaeus,gavina riallera,红嘴鸥,紅嘴鷗〔黑頭鷗〕,riječni galeb,racek chechtavý,Hættemåge,Kokmeeuw,Black-headed Gull,naerukajakas,naurulokki,Mouette rieuse,Lachmöwe,dankasirály,Gabbiano comune,ユリカモメ,rudagalvis kiras,hettemåke,(mewa) śmieszka,garrincho-comum,Озёрная чайка,Obični galeb,čajka smejivá,Gaviota reidora,skrattmås,Karabaş Martı,мартин звичайний,Swartkopmeeu,نورس اسود الرأس,Чайка-рыбачка,Речна чайка,Καστανοκέφαλος Γλάρος,שחף אגמים,Hettumáfur,Camar perak,붉은부리갈매기,lielais ķīris,езерски галеб,ചെറിയ കടൽക്കാക്ക,Gahperbáiski,کاکایی سرسیاه کوچک,นกนางนวลขอบปีกขาว
5231438,13764,15751,20247,30401,30581,19091,12905,13690,13447,15329,14017,14720,1,4,4,2,1,5,5,32,75,90,117,98,85,71,59,46,53,46,44,19,9,9,3,4,213943,Troglodytes troglodytes,NE,Troglodytes,Troglodytidae,Passeriformes,2493899.0,9355.0,729.0,winwre4,Eurasian Wren,1758,Linnaeus,cargolet,鹪鹩,鷦鷯,palčić,střízlík obecný,Gærdesmutte,Winterkoning,Eurasian Wren,käblik,peukaloinen,Troglodyte mignon,Zaunkönig,ökörszem,Scricciolo,ミソサザイ,paprastoji karietaitė,gjerdesmett,strzyżyk (zwyczajny),carriça-eurasiática,Крапивник,Carić,oriešok obyčajný,Chochín paleártico,gärdsmyg,Çıtkuşu,волове очко,,صعو اوراسي,Крапiўнiк (або валавока),Орехче,Τρυποφράχτης,גדרון מובהק,Músarrindill,,굴뚝새,paceplītis,царче,,Bealgeloddi,الیکایی,
7634625,12950,14946,21125,37883,40517,19868,7519,7179,10595,13103,11206,13487,5,4,4,7,7,9,14,85,218,265,265,318,249,186,136,111,174,176,184,120,68,16,3,7,210378,Emberiza calandra,LC,Emberiza,Emberizidae,Passeriformes,2491468.0,9608.0,729.0,corbun1,Corn Bunting,1758,Linnaeus,cruixidell,黍鹀,黍鵐,velika strnadica,strnad luční,Bomlærke,Grauwe Gors,Corn Bunting,halltsiitsitaja,harmaasirkku,Bruant proyer,Grauammer,sordély,Strillozzo,ハタホオジロ,pilkoji starta,kornspurv,potrzeszcz,trigueirão,Просянка,Velika strnadica,strnádka lúčna,Escribano triguero,kornsparv,Tarla Çintesi,просянка,,درسة قمحية,Гуменная стрынатка,Сива овесарка,Τσιφτάς,גיבתון עפרוני,Korntittlingur,,,lielā stērste,голема стрнарка,,Gordnecihci,زردپره مزرعه,
2480876,19748,14661,16344,18151,16248,10100,11706,18184,24331,21475,17304,21450,14,8,4,8,14,12,23,73,171,303,453,521,444,353,287,293,289,271,188,105,50,13,5,5,209702,Egretta garzetta,LC,Egretta,Ardeidae,Pelecaniformes,2480872.0,3685.0,7190953.0,litegr,Little Egret,1766,Linnaeus,martinet blanc comú,白鹭,小白鷺,mala bijela čaplja,volavka stříbřitá,Silkehejre,Kleine Zilverreiger,Little Egret,siidhaigur,silkkihaikara,Aigrette garzette,Seidenreiher,kis kócsag,Garzetta,コサギ,mažasis baltasis garnys,silkehegre,czapla nadobna,garça-branca-pequena,Малая белая цапля,Mala bela čaplja,beluša malá,Garceta común,silkeshäger,Küçük Ak Balıkçıl,чепура мала,Kleinwitreier,بلشون ابيض صغير,Малая белая чапля,Малка бяла чапла,Λευκοτσικνιάς,לבנית קטנה,Bjarthegri,Kuntul kecil,쇠백로,mazais baltais gārnis,мала бела чапја,ചിന്നമുണ്ടി,Silkeháigir,اگرت کوچک,นกยางเปีย
2480389,9383,11213,17385,24339,26026,18054,15996,19050,17930,17243,12563,10337,11,11,9,12,20,13,28,63,176,394,731,878,841,682,467,346,310,255,198,125,56,26,5,9,199519,Gyps fulvus,LC,Gyps,Accipitridae,Accipitriformes,2480382.0,2877.0,7191147.0,eurgri1,Eurasian Griffon,1783,Hablizl,voltor comú,兀鹫,兀鷲,bjeloglavi sup,sup bělohlavý,Gåsegrib,Vale Gier,Griffon Vulture,kaeluskotkas,hanhikorppikotka,Vautour fauve,Gänsegeier,fakó keselyű,Grifone,シロエリハゲワシ,palšasis grifas,gåsegribb,sęp płowy,grifo-eurasiático,Белоголовый сип,Beloglavi sup,sup bielohlavý,Buitre leonado,gåsgam,Kızıl Akbaba,сип білоголовий,,نسر اسمر اوراسي,Белагаловы сiп,Белоглав лешояд,Όρνιο,נשר מקראי,Gæsagammur,,,baltgalvas grifs,белоглав мршојадец,ജടായു,Čuonjáráhtogoaskin,دال معمولی,
5228676,16,80,3867,29580,53092,41922,34844,21955,6502,863,109,16,4,4,3,5,2,1,12,47,80,84,81,40,55,48,23,40,31,27,54,70,50,14,5,1,192846,Apus apus,NE,Apus,Apodidae,Apodiformes,2235048.0,2993.0,1448.0,comswi,Common Swift,1758,Linnaeus,falciot negre,普通雨燕,樓燕,crna čiopa,rorýs obecný,Mursejler,Gierzwaluw,Common Swift,piiritaja e. piirpääsuke,tervapääsky,Martinet noir,Mauersegler,sarlósfecske,Rondone comune,ヨーロッパアマツバメ,juodasis čiurlys,tårnseiler,jerzyk (zwyczajny),andorinhão-preto,Чёрный стриж,Crna čiopa,dážďovník obyčajný,Vencejo común,tornseglare,Ebabil,серпокрилець чорний,Europese Windswael,سمامة شائعة,Чорны свiргуль,Черен бързолет,(Κοινή) Σταχτάρα,סיס חומות,Múrsvölungur,,검은등칼새,svīre,обична пиштарка,മലങ്കൂളൻ,Leahttospálfu,بادخورک معمولی,
2481174,25513,20652,17643,10548,5709,2806,4709,11641,19234,19683,19920,26747,5,4,5,6,7,6,10,60,151,258,347,290,324,246,177,181,229,232,121,53,25,5,1,2,184805,Larus fuscus,NE,Larus,Laridae,Charadriiformes,2481126.0,9316.0,7192402.0,lbbgul,Lesser Black-backed Gull,1758,Linnaeus,gavià fosc,小黑背鸥,小黑背鷗〔灰林銀鷗〕,tamnoleđi galeb,racek žlutonohý,Sildemåge,Kleine Mantelmeeuw,Lesser Black-backed Gull,tõmmukajakas,selkälokki,Goéland brun,Heringsmöwe,heringsirály,Zafferano,ニシセグロカモメ,silkinis kiras,sildemåke,mewa żółtonoga,gaivota-de-asa-escura,Клуша,Mrki galeb,čajka tmavá,Gaviota sombría,silltrut,Kara Sırtlı Martı,мартин чорнокрилий,Kleinswartrugmeeu,نورس أغبس,Чайка-чарнакрылка,Малка черногърба чайка,Μελανόγλαρος,שחף שחור,Sílamáfur,,검은등갈매기,reņģu kaija,мал црногрб галеб,ഹ്യുഗ്ലിനി/സ്റ്റപ്പ് കടൽക്കാക്ക,Sildegáiru,کاکایی پشت ‌سیاه کوچک,นกนางนวลหลังดำเล็ก
5228199,17158,14389,18250,19141,16613,10678,10166,13628,16003,16280,14598,16892,2,5,3,6,7,5,10,35,113,189,222,250,267,198,156,164,199,202,169,105,48,10,9,5,183796,Gallinula chloropus,NE,Gallinula,Rallidae,Gruiformes,7918617.0,9342.0,1493.0,commoo3,Eurasian Moorhen,1758,Linnaeus,polla d'aigua comuna,黑水鸡,紅冠水雞〔黑水雞〕,mlakuša,slípka zelenonohá,Rørhøne (Grønbenet),Waterhoen,Common Moorhen,tait,liejukana,Gallinule poule-d’eau,Teichhuhn,vízityúk,Gallinella d'acqua,バン,nendrinė vištelė,sivhøne,kokoszka (zwyczajna),galinha-de-água-comum,Камышница,Barska kokica,sliepočka vodná,Gallineta común,rörhöna,Sutavuğu,курочка водяна,Grootwaterhoender,دجاجة الماء الاوراسية,Чаротніца (або зялёнаножка),Зеленоножка,Νερόκοτα,סופית,Sefhæna,Mandar batu,쇠물닭,ūdensvistiņa,зеленонога блатна кокошка,പട്ടക്കോഴി,Láttovuonccis,چنگر نوک ‌سرخ,นกอีล้ำ
2490266,31297,22820,18489,4293,84,35,48,72,1530,23167,33262,36770,4,2,1,3,2,3,1,10,59,170,174,184,241,192,169,143,170,116,37,8,2,4,5,0,171867,Anthus pratensis,LC,Anthus,Motacillidae,Passeriformes,2490241.0,5257.0,729.0,meapip1,Meadow Pipit,1758,Linnaeus,titella,草地鹨,草地鷚,livadna trepteljka,linduška luční,Engpiber,Graspieper,Meadow Pipit,sookiur,niittykirvinen,Pipit farlouse,Wiesenpieper,réti pityer,Pispola,マキバタヒバリ,pievinis kalviukas,heipiplerke,świergotek łąkowy,petinha-dos-prados,Луговой конёк,Livadska trepteljka,ľabtuška lúčna,Bisbita pratense,ängspiplärka,Çayır İncirkuşu,щеврик лучний,,جشنة الحقول,Лугавы свiрстун,Ливадна бъбрица,Λιβαδοκελάδα,פפיון שדות,Þúfutittlingur,,풀밭종다리,pļavu čipste,ливадска трепетилка,,Niitocivkkán,پیپت علفزار,
2480482,16949,13047,16895,16135,13007,7475,6794,11634,20670,15539,14057,18708,3,6,4,3,0,1,7,29,50,70,144,191,177,133,101,101,118,104,71,27,8,4,0,2,170910,Circus aeruginosus,NE,Circus,Accipitridae,Accipitriformes,2480481.0,2877.0,7191147.0,wemhar1,Eurasian Marsh-Harrier,1758,Linnaeus,arpella comuna,白头鹞,西方澤鵟〔白頭鷂，西方澤鷂〕,eja močvarica,moták pochop,Rørhøg,Bruine Kiekendief,Western Marsh Harrier,roo-loorkull,ruskosuohaukka,Busard des roseaux,Rohrweihe,barna rétihéja,Falco di palude,ヨーロッパチュウヒ,nendrinė lingė,sivhauk,błotniak stawowy,águia-sapeira-ocidental,Болотный лунь,Eja močvarica,kaňa močiarna,Aguilucho lagunero occidental,brun kärrhök,Saz Delicesi,лунь очеретяний,Europese Paddavreter (Europese Vleivalk),مرزة المستنقعات الاوراسية,Балотны лунь,Тръстиков блатар,Καλαμόκιρκος,זרון סוף,Brúnheiðir,Elang-rawa katak,,niedru lija,блатна еја,കരിതപ്പി,Ruškesjeaggehávut,سنقر تالابی معمولی,เหยี่ยวทุ่งพันธุ์ยูเรเซีย
5229167,335,2118,19990,32465,34527,23587,21759,22566,10793,1886,398,316,6,9,10,7,4,3,22,54,162,281,344,334,285,206,118,154,125,160,166,122,45,9,1,4,170740,Milvus migrans,LC,Milvus,Accipitridae,Accipitriformes,5229166.0,2877.0,7191147.0,blakit1,Black Kite,1783,Boddaert,milà negre,黑鸢,黑鳶,crna lunja,luňák hnědý,Sort Glente,Zwarte Wouw,Black Kite,must-harksaba,haarahaukka,Milan noir,Schwarzmilan,barna kánya,Nibbio bruno,トビ,juodasis peslys,svartglente,kania czarna,milhafre-preto,Чёрный коршун,Crna lunja,haja tmavá,Milano negro,brun glada,Kara Çaylak,шуліка чорний,Swartwou,حدأة سوداء,Чорны каршун,Черна каня,Τσίφτης,דיה שחורה,Vatnagleða,Elang paria,솔개,melnā klīja,црна луња,ചക്കിപ്പരുന്ത്,Ruškessuorrehávut,کورکور سیاه,เหยี่ยวดำ
2498415,8672,8773,16452,29037,29492,16160,10795,12570,11768,8907,7641,9214,7,9,6,6,5,9,28,71,185,228,261,238,225,169,159,139,179,163,136,108,55,10,9,6,169481,Upupa epops,NE,Upupa,Upupidae,Bucerotiformes,8349133.0,5293.0,716.0,hoopoe,Eurasian Hoopoe,1758,Linnaeus,puput comuna,戴胜,戴勝,pupavac,dudek chocholatý,Hærfugl,Hop,Eurasian Hoopoe,vaenukägu e. toonetutt,harjalintu,Huppe fasciée,Wiedehopf,búbosbanka,Upupa,ヤツガシラ,kukutis,hærfugl,dudek,poupa-comum,Удод,Pupavac,dudok chochlatý,Abubilla común,härfågel,İbibik,одуд євразійський,,هدهد,Удод,Папуняк,Τσαλαπετεινός,דוכיפת,Herfugl,Hupo tunggal,후투티,pupuķis,пупунец,ഉപ്പൂപ്പൻ,Roavgogonagas,هدهد,นกกะรางหัวขวาน
7806848,11738,12094,13698,18320,20151,14284,11689,12767,13031,13212,10343,11750,4,2,4,3,2,1,7,27,51,121,148,147,150,133,84,82,82,83,47,22,11,5,2,2,163077,Certhia brachydactyla,LC,Certhia,Certhiidae,Passeriformes,2487601.0,5227.0,729.0,shttre1,Short-toed Treecreeper,1820,Brehm,raspinell comú,短趾旋木雀,短趾旋木雀,dugokljuni puzavac,šoupálek krátkoprstý,Korttået Træløber / Parktræløber,Boomkruiper,Short-toed Treecreeper,aedporr,etelänpuukiipijä,Grimpereau des jardins,Gartenbaumläufer,rövidkarmú fakusz,Rampichino comune,タンシキバシリ,sodinis liputis,kortklotrekryper,pełzacz ogrodowy,trepadeira-do-sul,Короткопалая пищуха,Dugokljuni puzić,kôrovník krátkoprstý,Agateador europeo,trädgårdsträdkrypare,Bahçe Tırmaşıkkuşu,підкоришник короткопалий,,,Караткапальцы паўзунок,Градинска дърволазка,Καμποδεντροβάτης,,Garðfeti,,,īspirkstu mizložņa,краткопрст ползач,,Gárdemuorragakcu,,
