Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S149333419,Garza real,Ardea cinerea,7299,5,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-08,07:33 PM,eBird - Traveling Count,112,1,3.219,,1,,,,608623812 608623813 608623814 608623815
S150492173,Garza real,Ardea cinerea,7299,10,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-22,07:38 PM,eBird - Traveling Count,48,1,2.157,,1,,aprox,,609159296
S151013355,Garza real,Ardea cinerea,7299,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1
S151602437,Garza real,Ardea cinerea,7299,10,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-07,12:02 PM,eBird - Traveling Count,139,1,2.623,,1,,,,609704288 609704289 609704290 609704291
S151688822,Garza real,Ardea cinerea,7299,15,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609722935
S151995144,Garza real,Ardea cinerea,7299,10,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1,,,,609868536 609868538
S152014691,Garza real,Ardea cinerea,7299,6,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-10-12,03:30 PM,eBird - Traveling Count,112,1,3.653,,1,,,,609882091 609882092 609882093 609882094 609882095
S140871074,Garceta grande,Ardea alba,7323,1,US-FL,Miami-Dade,L127423,Bill Baggs Cape Florida SP,25.6733,-80.1582,2018-12-25,10:50 AM,eBird - Casual Observation,,0,,,1,,,,582460911
S140862236,Garceta grande,Ardea alba,7323,1,US-FL,Monroe,L1678585,Smathers Beach,24.5517906,-81.7694379,2012-12-28,07:54 PM,eBird - Casual Observation,,0,,,1,,,,582434261
S140831314,Garceta común,Egretta garzetta,7340,1,ES-CN,Gran Canaria,L2922631,Charca de Maspalomas,27.7384032,-15.5941111,2010-01-02,12:05 PM,eBird - Casual Observation,,0,,,1,,,,582292891
S140767819,Garceta común,Egretta garzetta,7340,5,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-05-22,04:09 PM,eBird - Traveling Count,64,0,2.,,1,,,,582111951
S149462230,Garceta común,Egretta garzetta,7340,1,ES-GA,Pontevedra,L5820438,Esteiro do Miño--Marisma de Salcidos,41.9012837,-8.8448095,2023-09-09,06:02 PM,eBird - Traveling Count,128,1,2.655,,1,,,,608655559
S140882295,Garceta común,Egretta garzetta,7340,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2022-08-12,08:16 PM,eBird - Traveling Count,21,0,2.,,1,,,,582485341
S140766884,Garceta común,Egretta garzetta,7340,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-23,01:07 PM,eBird - Traveling Count,80,0,4.,,1,,,,582109301
S140766324,Garceta común,Egretta garzetta,7340,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-24,12:52 PM,eBird - Traveling Count,100,0,4.,,1,,,,582107631 582107641 582107651
S140702595,Garceta común,Egretta garzetta,7340,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-27,03:23 PM,eBird - Traveling Count,95,1,5.,,1,,,,581844001
S140558068,Garceta común,Egretta garzetta,7340,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-03,01:56 PM,eBird - Traveling Count,106,1,5.,,1,,,,581417691
S140989431,Garceta común,Egretta garzetta,7340,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-09,04:13 PM,eBird - Traveling Count,115,1,5.649,,1,,,,582901021 582901031 582901041 582902101
S141098540,Garceta común,Egretta garzetta,7340,5,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-10,03:44 PM,eBird - Traveling Count,114,1,6.695,,1,,,,583244931 583244941
S141614449,Garceta común,Egretta garzetta,7340,6,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-15,12:51 PM,eBird - Traveling Count,87,1,3.862,,1,,,,585068051 585068061 585068071 585068081
S141699864,Garceta común,Egretta garzetta,7340,5,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-16,10:24 AM,eBird - Traveling Count,74,1,5.311,,1,,,,585369151 585369161
S142340540,Garceta común,Egretta garzetta,7340,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-22,01:13 PM,eBird - Traveling Count,82,1,3.138,,1,,,,587444041 587444051
S147728945,Garceta común,Egretta garzetta,7340,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-20,08:51 PM,eBird - Traveling Count,99,1,3.267,,1,,,,605389691
S148007966,Garceta común,Egretta garzetta,7340,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-24,08:36 PM,eBird - Traveling Count,95,1,3.412,,1,,,,606663611 606663621
S148070431,Garceta común,Egretta garzetta,7340,6,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-25,08:14 PM,eBird - Traveling Count,59,1,2.205,,1,,,,606960311
S148406921,Garceta común,Egretta garzetta,7340,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-29,08:52 PM,eBird - Traveling Count,100,1,1.915,,1
S148798207,Garceta común,Egretta garzetta,7340,5,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-02,07:07 PM,eBird - Traveling Count,58,1,2.124,,1
S149141694,Garceta común,Egretta garzetta,7340,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-06,07:44 PM,eBird - Traveling Count,85,1,2.655,,1,,,,608558928 608558929 608558930 608558931
S149209087,Garceta común,Egretta garzetta,7340,8,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-07,08:08 PM,eBird - Traveling Count,71,1,2.205,,1
S149333419,Garceta común,Egretta garzetta,7340,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-08,07:33 PM,eBird - Traveling Count,112,1,3.219,,1
S150492173,Garceta común,Egretta garzetta,7340,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-22,07:38 PM,eBird - Traveling Count,48,1,2.157,,1,,,,609159302
S151013355,Garceta común,Egretta garzetta,7340,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1
S151602437,Garceta común,Egretta garzetta,7340,4,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-07,12:02 PM,eBird - Traveling Count,139,1,2.623,,1,,,,609704299
S151688822,Garceta común,Egretta garzetta,7340,8,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609722964 609722965
S151995144,Garceta común,Egretta garzetta,7340,9,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1,,,,609868551 609868552 609868553 609868555 609868556 609868557
S152014691,Garceta común,Egretta garzetta,7340,9,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-10-12,03:30 PM,eBird - Traveling Count,112,1,3.653,,1,,,,609882096 609882097
S140871377,Garcilla bueyera,Bubulcus ibis,7370,1,US-FL,Miami-Dade,L1838382,South Pointe Park,25.7662923,-80.1336062,2019-01-01,02:48 PM,eBird - Casual Observation,,0,,,1,,,,582461901
S140866325,Ibis blanco,Eudocimus albus,7474,2,US-FL,Miami-Dade,L6177449,Miami Seaquarium,25.7344076,-80.1652726,2016-01-05,01:52 PM,eBird - Casual Observation,,0,,,1,,,,582449381
S140862294,Ibis blanco,Eudocimus albus,7474,1,US-FL,Monroe,L1678585,Smathers Beach,24.5517906,-81.7694379,2012-12-28,08:51 PM,eBird - Casual Observation,,0,,,1,,,,582434811
S140883512,Espátula común,Platalea leucorodia,7531,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-01-06,11:30 AM,eBird - Casual Observation,,0,,,1,,,,582487761
S148406921,Espátula común,Platalea leucorodia,7531,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-29,08:52 PM,eBird - Traveling Count,100,1,1.915,,1,,,,608271832 608271833 608271835
S151688822,Espátula común,Platalea leucorodia,7531,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609722997
S140666467,Abejero europeo,Pernis apivorus,7608,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-01,05:41 PM,eBird - Stationary Count,9,0,,,1,,,,581765221 581765231 581765241 581765251 581765261 581765271 581765281 581765291 581765301
S141136681,Abejero europeo,Pernis apivorus,7608,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-10,08:07 PM,eBird - Stationary Count,15,0,,,1,,,,583256351 583256361 583256371 583256381 583256391 583256401
S149462230,Aguilucho lagunero occidental,Circus aeruginosus,7857,2,ES-GA,Pontevedra,L5820438,Esteiro do Miño--Marisma de Salcidos,41.9012837,-8.8448095,2023-09-09,06:02 PM,eBird - Traveling Count,128,1,2.655,,1,,,,608655564 608655565 608655566 608655567
S141330574,Gavilán común,Accipiter nisus,8020,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-06-12,02:32 PM,eBird - Stationary Count,4,1,,,1,,,,583943531
S152014691,Gavilán común,Accipiter nisus,8020,1,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-10-12,03:30 PM,eBird - Traveling Count,112,1,3.653,,1,,Persiguiendo un grupo de unos 26 estorninos.,,609882104 609882105
S140888622,Milano negro,Milvus migrans,8086,1,ES-GA,Ourense,L5882629,Encoro de San Martiño,42.3878801,-7.1215871,2023-05-14,06:00 PM,eBird - Traveling Count,125,1,4.,,1,,"Posiblemente fueran 2. Volando a mucha altitud encima del embalse.    Creo que tras un rato planeando, se lanzaron en picado.",,582753751 582753761
S140862653,Busardo aliancho,Buteo platypterus,8214,1,US-FL,Monroe,L473101,Key West,24.5558671,-81.7915821,2012-12-29,11:09 PM,eBird - Casual Observation,,0,,,1,,,,582435811
S140679891,Busardo ratonero,Buteo buteo,8262,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-06,12:52 PM,eBird - Stationary Count,49,1,,,1,,,,581785841 581785851 581785861 581785871 581785881 581785891 581785901 581785911 581785921
S140923196,Busardo ratonero,Buteo buteo,8262,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-08,04:42 PM,eBird - Stationary Count,10,0,,,1,,,,582618871 582618881
S152014691,Busardo ratonero,Buteo buteo,8262,5,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-10-12,03:30 PM,eBird - Traveling Count,112,1,3.653,,1,,Mínimo. Quizás hasta 9. Venían del bosque del norte.,,609882106 609882107 609882108 609882109 609882110 609882111 609882112 609882113
S149963983,Cárabo común,Strix aluco,8911,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-09-15,11:14 PM,eBird - Stationary Count,40,1,,,1,,,,608868257 608868258
S149076266,Abubilla común,Upupa epops,9312,1,ES-GA,Pontevedra,L5376167,Baiona--Castillo de Monterreal,42.124243,-8.8504028,2023-09-05,07:41 PM,eBird - Traveling Count,81,1,1.159,,1,,,,608526358 608526359 608526360 608526361
S149462230,Martín pescador común,Alcedo atthis,9547,2,ES-GA,Pontevedra,L5820438,Esteiro do Miño--Marisma de Salcidos,41.9012837,-8.8448095,2023-09-09,06:02 PM,eBird - Traveling Count,128,1,2.655,,1
S148798207,Martín pescador común,Alcedo atthis,9547,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-02,07:07 PM,eBird - Traveling Count,58,1,2.124,,1,AC Ave Cantando,,,608405930
S149141694,Martín pescador común,Alcedo atthis,9547,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-06,07:44 PM,eBird - Traveling Count,85,1,2.655,,1,,,,608558947 608558948 608558949
S149209087,Martín pescador común,Alcedo atthis,9547,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-07,08:08 PM,eBird - Traveling Count,71,1,2.205,,1
S151013355,Martín pescador común,Alcedo atthis,9547,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1,AC Ave Cantando,"Volando y cantando constantemente de norte a sur, posándose brevemente en las rocas. Probablemente dos o más, pero no puedo confirmarlo.",,609411180
S151602437,Martín pescador común,Alcedo atthis,9547,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-07,12:02 PM,eBird - Traveling Count,139,1,2.623,,1
S151995144,Martín pescador común,Alcedo atthis,9547,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1,,"Pareja de martínes pescadores volando y cantando juntos por el comienzo del camping, por encima del agua. Uno de ellos se puede ver como regurgita (adjunto foto).",,609868567 609868568 609868569 609868570 609868571
S152014691,Martín pescador común,Alcedo atthis,9547,1,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-10-12,03:30 PM,eBird - Traveling Count,112,1,3.653,,1
S141565473,Pico picapinos,Dendrocopos major,11033,2,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-14,09:02 PM,eBird - Traveling Count,71,1,.998,,1,,,,584795961
S141671613,Pico picapinos,Dendrocopos major,11033,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-15,08:53 PM,eBird - Traveling Count,80,1,1.465,,1
S141752429,Pico picapinos,Dendrocopos major,11033,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-16,08:56 PM,eBird - Traveling Count,61,1,.66,,1,AC Ave Cantando,Probablemente más de uno
S145925723,Pito ibérico,Picus sharpei,11353,1,ES-GA,Ourense,L26272900,O Barco de Valdeorras--Finca da Cruz,42.4145647,-6.9730082,2023-07-29,07:03 PM,eBird - Traveling Count,107,1,1.304,,1,,,,598671061
S148007966,Pito ibérico,Picus sharpei,11353,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-24,08:36 PM,eBird - Traveling Count,95,1,3.412,,1,,,,606937191
S140558904,Halcón peregrino,Falco peregrinus,11781,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-03,08:45 PM,eBird - Stationary Count,107,1,,,1,,,,581418971 581418981 581418991
S148145540,Cotorra argentina,Myiopsitta monachus,12477,50,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-08-26,06:12 PM,eBird - Traveling Count,60,1,1.609,,1,,"Posadas en un árbol casi camufladas, cantando y volando de un lado a otro",,607267251 607267261 608406590
S148885530,Cotorra argentina,Myiopsitta monachus,12477,15,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-09-03,06:21 PM,eBird - Stationary Count,10,1,,,1
S141227255,Cotorra argentina,Myiopsitta monachus,12477,2,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-06-11,03:17 PM,eBird - Traveling Count,120,1,4.104,,1,,"Me pasaron 2 volando por encima a unos 8 metros de altura, en un callejón al suroeste de la marisma.",,583586761
S140738445,Arrendajo euroasiático,Garrulus glandarius,20835,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-06,08:20 PM,eBird - Stationary Count,70,1,,,1,,,,581960811 581960821
S141266504,Arrendajo euroasiático,Garrulus glandarius,20835,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-11,09:06 PM,eBird - Traveling Count,52,1,2.366,,1,,Segunda vez que veo un arrendajo y segunda vez que se pone a volar en el momento de la foto...,,583726221
S147171033,Urraca común,Pica pica,20963,1,ES-GA,Ourense,L13142367,O Barco de Valdeorras--Ladeira do Xirimil,42.4258822,-6.9613424,2023-08-13,08:41 PM,eBird - Traveling Count,30,1,.805,,1
S151496635,Urraca común,Pica pica,20963,4,ES-GA,Ourense,L6292029,Ourense cidade--Campus Universitario este,42.344154,-7.851237,2023-10-05,05:50 PM,eBird - Traveling Count,50,1,1.223,,1
S151558056,Urraca común,Pica pica,20963,5,ES-GA,Pontevedra,L5376167,Baiona--Castillo de Monterreal,42.124243,-8.8504028,2023-10-06,06:49 PM,eBird - Traveling Count,93,1,1.159,,1
S140666267,Urraca común,Pica pica,20963,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-01,10:58 AM,eBird - Stationary Count,4,0,,,1,,,,581764801 581764811 581764821
S140665682,Urraca común,Pica pica,20963,3,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-02,09:54 PM,eBird - Stationary Count,50,0,,,1,,,,581763161 581763401
S140558904,Urraca común,Pica pica,20963,4,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-03,08:45 PM,eBird - Stationary Count,107,1,,,1,,,,581419011 581419021 581419031
S140679891,Urraca común,Pica pica,20963,3,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-06,12:52 PM,eBird - Stationary Count,49,1,,,1,,,,581785931 581785941 581785951 581785961 581785971
S140791098,Urraca común,Pica pica,20963,11,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-07,04:04 PM,eBird - Stationary Count,53,1,,,1,,,,582194871 582194881 582194891 582194901 582194911 582194921 582194931
S140923196,Urraca común,Pica pica,20963,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-08,04:42 PM,eBird - Stationary Count,10,0,,,1,,,,582618891
S140910168,Urraca común,Pica pica,20963,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-08,08:09 PM,eBird - Stationary Count,73,1,,,1
S141341686,Urraca común,Pica pica,20963,4,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-12,04:01 PM,eBird - Traveling Count,20,1,.097,,1
S141471968,Urraca común,Pica pica,20963,2,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-13,09:16 PM,eBird - Stationary Count,40,1,,,1
S141814636,Urraca común,Pica pica,20963,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-17,07:03 AM,eBird - Casual Observation,,0,,,1,,,,585523791 585523801
S148191785,Urraca común,Pica pica,20963,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-08-27,11:41 AM,eBird - Casual Observation,,0,,,1
S140808031,Urraca común,Pica pica,20963,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-05-19,04:33 PM,eBird - Traveling Count,57,0,3.,,1,,,,582200781
S140765561,Urraca común,Pica pica,20963,2,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-05-26,04:45 PM,eBird - Traveling Count,48,0,2.,,1,,,,582104961
S148772476,Urraca común,Pica pica,20963,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-09-01,02:53 PM,eBird - Stationary Count,3,1,,,1
S148943578,Urraca común,Pica pica,20963,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-09-04,12:57 PM,eBird - Casual Observation,,0,,,1
S140810733,Urraca común,Pica pica,20963,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-16,06:28 PM,eBird - Traveling Count,130,0,5.,,1,,,,582213631 582213651
S140766884,Urraca común,Pica pica,20963,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-23,01:07 PM,eBird - Traveling Count,80,0,4.,,1,,,,582109321 582109331
S140766324,Urraca común,Pica pica,20963,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-24,12:52 PM,eBird - Traveling Count,100,0,4.,,1,,,,582107661
S140702595,Urraca común,Pica pica,20963,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-27,03:23 PM,eBird - Traveling Count,95,1,5.,,1,,,,581844071 581844081 581844091
S140558068,Urraca común,Pica pica,20963,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-03,01:56 PM,eBird - Traveling Count,106,1,5.,,1,,,,581417701
S140989431,Urraca común,Pica pica,20963,8,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-09,04:13 PM,eBird - Traveling Count,115,1,5.649,,1,,,,582902231 582902241
S141098540,Urraca común,Pica pica,20963,6,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-10,03:44 PM,eBird - Traveling Count,114,1,6.695,,1,,,,583244991
S141614449,Urraca común,Pica pica,20963,6,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-15,12:51 PM,eBird - Traveling Count,87,1,3.862,,1
